╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,38.16,жэ,,,1060428,дgжa1л╪кл1иожь2,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,276.53999999999996,3,2,2,ж│,ж│,21280000,82982,йY╣Dенн▒,53.84,2800000,,RPPQMLLJOHMFFAH08CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,38.16,жэ,,,1060425,дgжa1л╪кл1иожь2,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,276.45,3,2,2,ж│,ж│,21390000,82574,йY╣Dенн▒,53.74,3000000,,RPQQMLLJOHMFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.7,жэ,,,1060425,дgжa1л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,207.0,3,2,2,ж│,ж│,16140000,82940,йY╣Dенн▒,26.87,1200000,,RPRQMLLJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.7,жэ,,,1060425,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,207.0,3,2,2,ж│,ж│,15180000,77444,йY╣Dенн▒,26.87,1230000,,RPSQMLLJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17050000,80798,йY╣Dенн▒,53.74,2600000,,RPTQMLLJOHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17050000,80239,йY╣Dенн▒,53.74,2700000,,RPUQMLLJOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,╡L,15950000,81921,йY╣Dенн▒,26.87,1300000,,RPVQMLLJOHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дQдG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,ж│,16010000,82257,йY╣Dенн▒,26.87,1300000,,RPWQMLLJOHMFFAH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17310000,82252,йY╣Dенн▒,53.74,2600000,,RPORMLLJOHMFFAH08CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,ж│,16110000,82257,йY╣Dенн▒,26.87,1400000,,RPPRMLLJOHMFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.67,жэ,,,1060425,дgжa1л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,206.8,3,2,2,ж│,ж│,16400000,84477,йY╣Dенн▒,26.87,1200000,,RPQRMLLJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060425,дgжa1л╪кл1иожь1,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16150000,82536,йY╣Dенн▒,26.87,1400000,,RPRRMLLJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.7,жэ,,,1060425,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,207.0,3,2,2,ж│,ж│,16220000,82274,йY╣Dенн▒,26.87,1400000,,RPSRMLLJOHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj┬╫╕Ї68л╤6з╦1~30╕╣,34.85,жэ,,,1060406,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0750404,121.03,3,2,2,ж│,ж│,5500000,45443,,0.0,0,,RPXRMLLJOHMFFAH98CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.8,3,2,2,ж│,ж│,16010000,81139,йY╣Dенн▒,26.97,1500000,,RPTSMLLJOHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17820000,83986,йY╣Dенн▒,53.74,2800000,,RPTNMLMJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.67000000000002,3,2,2,ж│,ж│,18200000,82760,йY╣Dенн▒,53.84,3400000,,RPUNMLMJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧оч┼a╕Ї61~90╕╣,11.68,░╙,,,1060310,дgжa1л╪кл1иожь0,дQдG╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050713,97.97999999999999,2,1,1,ж│,ж│,8280000,84507,,0.0,0,,RPVNMLMJOHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дQдG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,ж│,16380000,84326,йY╣Dенн▒,26.87,1300000,,RPWNMLMJOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060425,дgжa1л╪кл1иожь2,дQдT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17560000,82532,йY╣Dенн▒,53.74,2800000,,RPXNMLMJOHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧л╪░ъ╕Ї348л╤1~30╕╣,41.39,дu,,,1060325,дgжa1л╪кл1иожь2,е|╝h,дQ╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040125,209.55,3,1,2,ж│,ж│,8400000,40086,йY╣Dенн▒,0.0,0,д@пыи╞░╚й╥,RPQPMLOLNHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┴┤IдQд@╡є1л╤1~30╕╣,18.03,жэ,,,1060320,дgжa1л╪кл1иожь0,дн╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841214,106.73,2,1,1,ж│,╡L,6000000,56217,,0.0,0,зt│├н╤│]│╞,RPPPMLSKNHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq241~270╕╣,10.35,жэ,,,1060417,дgжa1л╪кл1иожь0,дC╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841103,115.38,3,2,2,ж│,ж│,7000000,60669,,0.0,0,,RPSNMLRKNHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дддs╕Ї1308л╤301~330╕╣,34.58,жэ,,,1060405,дgжa1л╪кл1иожь1,дE╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1041221,172.56,3,2,2,ж│,ж│,9090000,55110,йY╣Dенн▒,33.02,1400000,,RPVOMLQKNHMFFAH98CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧иqдs╕Ї61~90╕╣,31.34,жэ,,,1060309,дgжa11л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0701013,124.86,1,1,1,ж│,╡L,10450000,83694,,0.0,0,,RPQNMLQKNHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┴е═╕Ї601~630╕╣,32.4,жэ,,,1060410,дgжa3л╪кл2иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0740819,128.7,3,1,2,ж│,╡L,3750000,29138,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPRNMLQKNHMFFAH48CA
оч╢щ░╧,дgжa,дденмq271~300жa╕╣,432.8,ифеL,,,1060322,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,26226750,60598,,0.0,0,,RPQOMLPKNHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дWо№╕Ї121~150╕╣,14.83,жэ,,,1060416,дgжa1л╪кл1иожь1,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920414,114.41999999999999,2,2,1,ж│,ж│,4550000,39766,йY╣Dенн▒,0.0,0,,RPUPMLMKNHMFFAH58CA
оч╢щ░╧,дgжa,л╪╖sмq481~510жa╕╣,159.36,жэ,,,1060418,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20600000,129267,,0.0,0,,RPRQMLQKNHMFFAH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┴е═╕Ї301~330╕╣,5.1,░╙,,,1060413,дgжa2л╪кл1иожь0,дQдн╝h,дQдн╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0960906,44.97,1,1,1,ж│,ж│,2750000,61152,,0.0,0,,RPSQMLQKNHMFFAH88CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дден╕Ї77л╤1~30╕╣,14.01,жэ,,,1060428,дgжa1л╪кл1иожь0,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820821,75.19999999999999,2,1,1,ж│,ж│,2950000,39229,,0.0,0,,RPQNMLRKNHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧жwкF╡є1~30╕╣,347.0,░╙,,,1060501,дgжa1л╪кл1иожь0,д@╝h,д@╝h,н▄оw,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0790817,233.57,1,1,1,ж│,╡L,80000000,,,0.0,0,,RPXQMLQKNHMFFAH76CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│╕Ї318л╤1~30╕╣,23.86,жэ,,,1060417,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960822,157.82999999999998,3,2,2,ж│,ж│,7730000,48974,йY╣Dенн▒,0.0,0,,RPSOMLSKNHMFFAH88CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┐▒dдT╡є211~240╕╣,14.19,жэ,,,1060416,дgжa1л╪кл1иожь0,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820823,77.21000000000001,2,2,1,ж│,ж│,4230000,54786,,0.0,0,,RPVOMLRKNHMFFAH09CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj╖~╕Їд@мq331~360╕╣,10.04,░╙,,,1060413,дgжa1л╪кл1иожь0,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950910,83.25999999999999,2,2,1,ж│,╡L,5900000,70862,,0.0,0,,RPWOMLRKNHMFFAH56CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧жPжw╡є541~570╕╣,33.0,░╙,,,1060411,дgжa4л╪кл1иожь2,дQдG╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030210,289.93,4,2,2,ж│,ж│,25000000,86228,йY╣Dенн▒,0.0,0,,RPXOMLRKNHMFFAH66CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq271~300╕╣,10.35,жэ,,,1060324,дgжa1л╪кл1иожь0,дGдQ╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841103,117.0,3,2,2,ж│,ж│,6650000,56838,,0.0,0,,RPQPMLSKNHMFFAH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧к°мK╕Ї31~60╕╣,7.85,жэ,,,1060502,дgжa1л╪кл1иожь0,дC╝h,дC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0691017,36.13,1,1,1,ж│,ж│,1200000,33213,,0.0,0,,RPTNMLSKNHMFFAH88CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧├└дхд@╡є1~30╕╣,50.76,░╙,,,1060408,дgжa1л╪кл1иожь3,дK╝h,дGдQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990422,588.07,5,2,4,ж│,ж│,55000000,93526,йY╣Dенн▒,0.0,0,,RPUOMLSKNHMFFAH09CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╢зй·дQд@╡є1~30╕╣,24.65,жэ,,,1060412,дgжa1л╪кл1иожь1,дE╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931112,147.45999999999998,3,2,2,ж│,ж│,9900000,67137,йY╣Dенн▒,0.0,0,,RPWRMLNLNHMFFAH56CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,ж│,15920000,81754,йY╣Dенн▒,26.87,1300000,,RPOOMLMJOHMFFAH87CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.5,жэ,,,1060425,дgжa1л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.7,3,2,2,ж│,ж│,15950000,81921,йY╣Dенн▒,26.87,1300000,,RPPOMLMJOHMFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧└s▓╗╡є31~60╕╣,21.47,жэ,,,1060412,дgжa1л╪кл1иожь1,дC╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830615,142.66,3,2,2,ж│,ж│,5460000,38275,йY╣Dенн▒,0.0,0,,RPXQMLLMNHMFFAH09CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16370000,83767,йY╣Dенн▒,26.87,1400000,,RPRNMLLJOHMFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,15860000,81137,йY╣Dенн▒,26.87,1360000,,RPTNMLLJOHMFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16280000,83263,йY╣Dенн▒,26.87,1400000,,RPUNMLLJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16220000,83487,йY╣Dенн▒,26.87,1300000,,RPWNMLLJOHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дQд@╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16360000,84271,йY╣Dенн▒,26.87,1300000,,RPXNMLLJOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.73,жэ,,,1060428,дgжa1л╪кл1иожь2,дQдG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.46,3,2,2,ж│,ж│,17550000,82531,йY╣Dенн▒,53.74,2800000,,RPOOMLLJOHMFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,дQдT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,16460000,84271,йY╣Dенн▒,26.87,1400000,,RPTOMLLJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.73,жэ,,,1060428,дgжa1л╪кл1иожь2,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.46,3,2,2,ж│,ж│,17350000,82531,йY╣Dенн▒,53.74,2600000,,RPUOMLLJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.96,жэ,,,1060428,дgжa1л╪кл1иожь2,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,233.68,3,2,2,ж│,ж│,17590000,83861,йY╣Dенн▒,53.74,2500000,,RPVOMLLJOHMFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.67,жэ,,,1060428,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,206.8,3,2,2,ж│,ж│,15250000,77752,йY╣Dенн▒,26.87,1260000,,RPXOMLLJOHMFFAH68CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.73,жэ,,,1060428,дgжa1л╪кл1иожь2,дн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.46,3,2,2,ж│,ж│,16780000,79342,йY╣Dенн▒,53.74,2600000,,RPOPMLLJOHMFFAH87CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.44,жэ,,,1060428,дgжa1л╪кл1иожь1,е|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,205.58,3,2,2,ж│,ж│,15930000,81864,йY╣Dенн▒,26.87,1300000,,RPQPMLLJOHMFFAH08CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,30.79,жэ,,,1060428,дgжa1л╪кл1иожь2,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,232.57999999999998,3,2,2,ж│,ж│,17520000,82308,йY╣Dенн▒,53.74,2800000,,RPRPMLLJOHMFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,38.16,жэ,,,1060428,дgжa1л╪кл1иожь2,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,276.45,3,2,2,ж│,ж│,21000000,82619,йY╣Dенн▒,53.74,2600000,,RPSPMLLJOHMFFAH28CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,38.16,жэ,,,1060428,дgжa1л╪кл1иожь2,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,276.63,3,2,2,ж│,ж│,21260000,81990,йY╣Dенн▒,53.92,3000000,,RPTPMLLJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧лOйwдT╡є89л╤1~30╕╣,38.16,жэ,,,1060428,дgжa1л╪кл1иожь2,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060111,276.45,3,2,2,ж│,ж│,20720000,80463,йY╣Dенн▒,53.74,2800000,,RPWQMLPLNHMFFAH66CA
