¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï§ò·Ë¦è¸ô¤G¬q241~270¸¹,25.43,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051104,146.0,3,2,2,¦³,¦³,5850000,40068,©Y¹D¥­­±,0.0,0,,RPPQMLRJOHMFFHL17CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¾ð¼w¤Kµó91~120¸¹,70.93,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A¤­¼h¡AÃM¼Ó,¤­¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820608,260.22,5,3,4,¦³,µL,9500000,36508,,0.0,0,,RPSNMLLJOHMFFHL56CA
Às¤«°Ï,¤g¦a,©¾©M¬q571~600¦a¸¹,1544.0,¤u,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,36430680,23595,,0.0,0,,RPPNMLOJOHMFFIL66CA
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°ÏÃÀ³Nµó158«Ñ1~30¸¹,63.02,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691201,162.87,5,3,3,¦³,µL,7550000,46356,,0.0,0,,RPWNMLNLNHMFFIL37CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¥ß´¼µó91~120¸¹,23.54,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030829,221.93,4,2,2,¦³,¦³,9500000,42806,©Y¹D¥­­±,28.84,0,,RPTNMLOJOHMFFHL96CA
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°Ï·s¿³¸ô1~30¸¹,5.08,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770801,19.54,1,0,1,¦³,¦³,960000,49130,,0.0,0,,RPQNMLPKNHMFFIL86CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖÁpµó61~90¸¹,5.39,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830604,32.22,0,0,0,µL,¦³,1350000,41899,,0.0,0,,RPPNMLOKNHMFFCB77DA
¥_¤Ù°Ï,¤g¦a,¤j©÷¬q31~60¦a¸¹,53864.59,¹A,,,1060501,¤g¦a28«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,390000000,7240,,0.0,0,,RPSOMLQKNHMFFBB28DA
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï¹C¶é¸ô¤G¬q181«Ñ1§Ë1~30¸¹,74.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690425,103.8,5,2,2,¦³,µL,7000000,67437,,0.0,0,,RPRNMLTKNHMFFIL47DA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¦è¶Õ¸ô253«Ñ1§Ë1~30¸¹,120.0,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690130,96.24,4,2,2,¦³,µL,7330000,76164,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLLJOHMFFAL09DA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»O¤¤¥«¦è¤Ù°ÏºÖÁpµó31~60¸¹,5.6,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830610,31.590000000000003,0,0,0,µL,¦³,1350000,42735,,0.0,0,,RPRQMLPJOHMFFCB38DA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q751~780¸¹,26.08,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060210,154.16000000000003,3,2,2,¦³,¦³,9380000,67653,©Y¹D¥­­±,31.77,1100000,,RPPNMLPLNHMFFGL66CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,41.44,¦í,,,1031101,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,199.1,3,2,2,¦³,µL,13000000,73192,©Y¹D¥­­±,37.88,1200000,,RPXOMLMJOHMFFGL17CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,50.8,¦í,,,1050901,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,243.93,3,2,2,¦³,µL,15200000,76918,©Y¹D¥­­±,82.72,2800000,,RPOPMLMJOHMFFGL98CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,42.19,¦í,,,1031201,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,202.57999999999998,3,2,2,¦³,µL,12740000,71579,©Y¹D¥­­±,41.36,1200000,,RPPPMLMJOHMFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,41.44,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,199.1,3,2,2,¦³,µL,14000000,79395,©Y¹D¥­­±,37.88,1200000,,RPQPMLMJOHMFFGL56CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q671«Ñ74§Ë1~30¸¹,80.9,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0661010,121.99,0,4,2,¦³,µL,7860000,64432,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«,RPPOMLMJOHMFFGL98CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,61.13,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì3,¤@¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,294.55,3,2,2,¦³,µL,16900000,80119,©Y¹D¥­­±,133.54,4000000,,RPXOMLNJOHMFFGL27CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,41.5,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì2,¤@¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,200.39999999999998,3,2,2,¦³,µL,15000000,101091,©Y¹D¥­­±,75.76,2400000,1.«Ø°Ó»P¦a¥D¦X«Ø®×¡C2.¥»®×¶R¤è¬°»P«Ø°Ó¦X«Ø¤§¦a¥D¡A¬G¶R¤è¶R¨ü¤§«Øª«¡A¨ä®y¸¨°ò¦a©Ò¦³Åv­ì´NÄÝ¶R¤è©Ò¦³(§Y¶R¤è´N¬O­ì®y¸¨°ò¦a¤§©Ò¦³Åv¤H)¡C,RPPPMLNJOHMFFGL56CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,49.31,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,236.98000000000002,3,2,2,¦³,µL,15200000,79395,©Y¹D¥­­±,75.76,2400000,1.«Ø°Ó»P¦a¥D¦X«Ø®×¡C2.¥»®×¶R¤è¬°»P«Ø°Ó¦X«Ø¤§¦a¥D¡A¬G¶R¤è¶R¨ü¤§«Øª«¡A¨ä®y¸¨°ò¦a©Ò¦³Åv­ì´NÄÝ¶R¤è©Ò¦³(§Y¶R¤è´N¬O­ì®y¸¨°ò¦a¤§©Ò¦³Åv¤H)¡C,RPRPMLNJOHMFFGL76CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï·s¥Í¸ô171«Ñ1~30¸¹,18.91,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤E¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841201,81.94,0,0,0,µL,¦³,4300000,52477,,0.0,0,,RPPNMLOJOHMFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q¤é·s«Ñ22§Ë1~30¸¹,36.03,¦í,,,1031101,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051219,174.01999999999998,3,2,2,¦³,µL,11200000,73454,©Y¹D¥­­±,37.88,1200000,,RPWOMLSJOHMFFGL67CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤¤©Mµó457«Ñ1~30¸¹,39.22,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760520,77.36,5,3,2,¦³,µL,4000000,51706,,0.0,0,¿Ë±­¶¡¤§¶R½æ¡C,RPWNMLSKNHMFFHL67CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï·s°ª¸ô128«Ñ1~30¸¹,117.8,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¨ä¥L,¦í®a¥Î,¿j³y,0621221,65.71,3,2,1,¦³,µL,7800000,118703,,0.0,0,¤@¼h¥­©Ð,RPTNMLMKNHMFFHL76CA
¤Ó¥­°Ï,¤g¦a,§µ¥­¬q271~300¦a¸¹,1.94,¦í,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,147025,75786,,0.0,0,,RPUNMLQKNHMFFHL27CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¾ð§µ¸ô481~510¸¹,20.75,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030806,165.95,3,2,2,¦³,¦³,8150000,51815,©Y¹D¥­­±,31.82,1200000,,RPUNMLPKNHMFFHL17CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¿³¸ô151~180¸¹,16.74,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030221,136.26,2,1,1,¦³,µL,6600000,48437,©Y¹D¥­­±,39.19,0,,RPRNMLMKNHMFFHL56CA
¥Û©£°Ï,¤g¦a,·s¸U¿³¬q1051~1080¦a¸¹,583.93,¤u,,,1060501,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11480000,19660,,0.0,0,,RPVNMLMKNHMFFEL66CA
·sªÀ°Ï,¤g¦a,¤ô©³¼d¬q¤W¤ô©³¼d¤p¬q751~780¦a¸¹,1640.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3500000,2134,,0.0,0,,RPRNMLPKNHMFFEL56CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°ÏÀY®a¸ô181~210¸¹,19.71,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840908,132.93,2,2,2,¦³,¦³,5800000,43632,,0.0,0,,RPROMLMKNHMFFFL09CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¤jªL¸ô271«Ñ1~30¸¹,91.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000114,174.6,4,3,3,¦³,¦³,11220000,64261,,0.0,0,,RPSOMLMKNHMFFFL56CA
¤j¶®°Ï,¤g¦a,¥|¼w¬q91~120¦a¸¹,91.0,¦í,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11500000,126374,,0.0,0,,RPPOMLMJOHMFFFL88CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¤j¶®¸ô241~270¸¹,98.15,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690430,188.89,5,1,1,¦³,µL,9500000,50294,,0.0,0,,RPWNMLSJOHMFFFL47CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥ú¥¿¸ô134«Ñ61~90¸¹,60.24,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700410,77.6,3,3,2,¦³,µL,4800000,61856,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLPKNHMFFGL76CA
¯Q¤é°Ï,¤g¦a,¦¨¥\À­¬q301~330¦a¸¹,7.81,¦í,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,38412,,0.0,0,¾F¦a©Ò¦³Åv¤HÁÊ¶R¤g¦a¦X¨Ö¨Ï¥Î¤§¤£°Ê²£¶R½æ,RPVNMLQKNHMFFGL27CA
¯Q¤é°Ï,¤g¦a,¤­±i²pªF¬q61~90¦a¸¹,1681.92,,¯S©w¹A·~°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060501,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,43250000,25715,,0.0,0,,RPWNMLMKNHMFFGL96CA
Ãú®p°Ï,¤g¦a,¦a§Q¬q901~930¦a¸¹,163.0,¦í,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13200000,80982,,0.0,0,,RPOOMLLKNHMFFGL78CA
¯Q¤é°Ï,¤g¦a,·Ë«n¦è¬q1501~1530¦a¸¹,2537.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,38591270,15211,,0.0,0,,RPWNMLSKNHMFFGL57CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤¯ºÖµó31~60¸¹,20.91,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830608,109.13000000000001,3,2,2,¦³,¦³,4150000,38028,,0.0,0,,RPSNMLTKNHMFFGL27CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¹F©ú¸ô68«Ñ1~30¸¹,9.04,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850603,64.22,3,2,2,¦³,¦³,1810000,28180,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLRKNHMFFGL47CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ïª÷¤sµó31~60¸¹,77.69,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050606,221.24,4,2,4,¦³,µL,16650000,75258,,0.0,0,,RPPNMLSKNHMFFGL86CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï·ç©Mµó60«Ñ1~30¸¹,85.29,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0920414,159.61,4,2,3,¦³,¦³,8700000,54508,,0.0,0,,RPTOMLMLNHMFFGL86CA
¤j¨½°Ï,¤g¦a,¤¯«°¬q601~630¦a¸¹,106.46,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5750000,54011,,0.0,0,,RPVOMLMLNHMFFGL07CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°Ï¤¤§ëªF¸ô¤G¬q421~450¸¹,473.59,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060201,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¹AªÙ,¨£¨ä¥Lµn°O¨Æ¶µ,¿û³y,0941031,146.47,4,3,4,¦³,µL,18500000,,,0.0,0,,RPPNMLNLNHMFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q751~780¸¹,27.13,¦í,,,1060201,¤g¦a2«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060210,158.91000000000003,3,2,2,¦³,¦³,10150000,70395,©Y¹D¥­­±,31.77,1200000,,RPRPMLNLNHMFFGL86CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q751~780¸¹,26.17,¦í,,,1060101,¤g¦a2«Øª«1¨®¦ì2,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060210,186.44,3,2,2,¦³,¦³,9800000,61839,©Y¹D¥­­±,63.54,2200000,,RPUPMLNLNHMFFGL17CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q751~780¸¹,27.54,¦í,,,1040101,¤g¦a2«Øª«1¨®¦ì2,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060210,192.85000000000002,3,2,2,¦³,¦³,11200000,68054,©Y¹D¥­­±,63.54,2400000,,RPXPMLNLNHMFFGL47CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤G¬q751~780¸¹,27.45,¦í,,,1040101,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060210,161.08,3,2,2,¦³,¦³,9920000,67435,©Y¹D¥­­±,31.77,1200000,,RPPQMLNLNHMFFGL76CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï·s¥Ò¸ô1~30¸¹,20.18,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041022,182.26,3,2,2,¦³,¦³,10080000,61541,©Y¹D¥­­±,33.09,900000,,RPSQMLNLNHMFFGL07CA
¤j¨½°Ï,¤g¦a,¼wªÚ¬q121~150¦a¸¹,245.02,¨ä¥L,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3748806,15300,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPUNMLPLNHMFFGL17CA
¤j¨{°Ï,¤g¦a,ºaµØ¬q301~330¦a¸¹,133.91,¨ä¥L,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,14935,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C¥»®×µL¥t­q«´¬ù¨äª÷ÃB«Y¥H­É¾Ú¤W©Ò¸üª÷ÃBµn¿ý,RPTNMLPJOHMFFIL27DA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¬h¤t¦è¸ô¤G¬q193«Ñ1~30¸¹,100.0,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¤ì³y,0350505,52.46,3,2,2,¦³,µL,13309999,253717,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRQMLQKNHMFFAB38EA
